symbol	sFH14_1	sFH14_2	sFH14_3	sFH14_4	sFH14_5	sFH14_6	sFH14_7	sFH14_8
ENSG00000215271	211	9	0	16	0	7	2	5
ENSG00000215274	0	0	0	0	0	0	0	0
ENSG00000215277	0	0	0	0	0	0	0	0
ENSG00000215278	0	0	0	0	0	0	1	0
ENSG00000215283	50	9	2	0	0	0	0	0
ENSG00000215284	11	7	0	0	0	1	0	0
ENSG00000215286	0	0	0	0	0	0	0	0
ENSG00000215288	0	0	0	0	0	0	0	0
ENSG00000215296	0	0	0	0	0	0	0	0
ENSG00000215297	0	0	0	0	0	0	0	0
ENSG00000215301	23639	5595	196	433	239	210	147	101
ENSG00000215302	302	354	1	10	6	3	2	2
ENSG00000215304	23	0	0	0	0	0	0	0
ENSG00000215305	178	5	0	22	20	8	5	0
ENSG00000215310	0	0	0	0	0	0	0	0
ENSG00000215311	9	11	0	0	0	0	0	0
ENSG00000215313	0	2	0	0	35	0	8	7
ENSG00000215317	1	0	0	0	0	0	0	0
ENSG00000215319	14	0	1	0	1	2	0	0
ENSG00000215325	0	0	0	0	0	0	0	0
ENSG00000215326	0	0	0	0	0	0	0	0
ENSG00000215333	0	0	0	0	0	0	0	0
ENSG00000215339	0	0	0	0	0	0	0	0
ENSG00000215343	0	0	0	0	0	0	0	0
ENSG00000215347	0	0	0	0	0	0	0	0
ENSG00000215349	1	1	0	0	0	0	1	0
ENSG00000215351	0	0	0	0	0	0	0	0
ENSG00000215353	0	4	0	0	0	0	0	0
ENSG00000215354	0	0	0	0	0	0	0	0
ENSG00000215356	0	0	0	0	0	0	0	0
ENSG00000215357	0	0	0	0	0	0	0	0
ENSG00000215367	0	0	0	0	0	0	0	0
ENSG00000215368	0	0	0	0	0	0	0	0
ENSG00000215369	0	0	0	0	0	0	0	0
ENSG00000215371	0	0	0	0	0	0	0	0
ENSG00000215372	0	0	0	0	0	0	0	0
ENSG00000215373	0	0	0	0	0	0	0	0
ENSG00000215374	10	0	2	0	0	0	0	0
ENSG00000215375	78	0	3	15	0	0	1	6
ENSG00000215378	0	0	0	0	0	0	0	0
ENSG00000215380	0	0	0	0	0	0	0	0
ENSG00000215381	0	0	0	0	0	0	0	0
ENSG00000215386	33	3	0	0	0	0	0	0
ENSG00000215388	1	0	0	0	0	0	0	0
ENSG00000215397	0	0	0	0	0	0	0	0
ENSG00000215398	0	0	0	0	0	0	0	0
ENSG00000215399	0	0	0	0	0	0	0	0
ENSG00000215403	0	0	0	0	0	0	0	0
ENSG00000215409	0	0	0	0	0	0	0	0
ENSG00000215414	10	4	0	0	0	1	0	0
ENSG00000215417	21	4	0	1	0	10	0	0
ENSG00000215418	0	0	0	0	0	0	0	0
ENSG00000215421	795	193	18	0	0	0	1	1
ENSG00000215424	89	24	0	0	0	1	8	0
ENSG00000215440	2	0	0	0	0	0	0	0
ENSG00000215441	1	0	0	0	0	0	0	0
ENSG00000215444	0	0	0	0	0	0	0	0
ENSG00000215448	0	0	0	0	0	0	0	0
ENSG00000215450	0	0	0	0	0	0	0	0
ENSG00000215452	0	0	0	0	0	0	0	0
ENSG00000215454	0	0	0	0	0	0	0	0
ENSG00000215455	0	0	0	0	0	1	0	0
ENSG00000215456	0	0	0	0	0	0	0	0
ENSG00000215457	4	2	0	10	0	4	0	1
ENSG00000215458	17	0	0	0	0	0	0	0
ENSG00000215464	0	0	0	0	0	0	0	0
ENSG00000215467	0	0	0	0	0	0	0	0
ENSG00000215472	14	12	0	0	0	0	0	0
ENSG00000215474	0	0	0	0	0	0	0	0
ENSG00000215475	0	0	0	0	0	0	0	0
ENSG00000215477	0	0	0	0	0	0	0	0
ENSG00000215478	0	0	0	0	0	0	0	0
ENSG00000215480	0	0	0	0	0	0	0	0
ENSG00000215481	0	0	0	0	0	0	0	0
ENSG00000215482	1	6	0	0	0	1	0	0
ENSG00000215483	18	0	0	0	0	0	0	0
ENSG00000215486	0	0	0	0	0	0	0	0
ENSG00000215492	211	294	0	1	3	5	4	5
ENSG00000215493	3	0	0	0	0	0	0	0
ENSG00000215498	0	0	0	0	0	0	0	0
ENSG00000215506	0	0	0	0	0	0	0	0
ENSG00000215507	0	0	0	0	0	0	0	0
ENSG00000215512	0	0	0	0	0	0	0	0
ENSG00000215515	2	0	0	0	0	0	0	0
ENSG00000215520	0	0	0	0	0	0	0	0
ENSG00000215529	0	0	0	0	0	0	0	0
ENSG00000215533	0	0	0	0	0	0	0	0
ENSG00000215537	0	0	0	0	0	0	0	0
ENSG00000215540	0	0	0	0	0	0	0	0
ENSG00000215544	0	0	0	0	0	0	0	0
ENSG00000215545	0	0	0	0	0	0	0	0
ENSG00000215546	0	0	0	0	0	0	0	0
ENSG00000215547	0	0	0	0	0	0	0	0
ENSG00000215548	2	0	0	0	0	0	0	0
ENSG00000215553	0	0	0	0	0	0	0	0
ENSG00000215559	1	0	0	0	0	0	0	0
ENSG00000215560	0	0	0	0	0	0	0	0
ENSG00000215562	0	0	0	0	0	0	0	0
ENSG00000215567	0	0	0	0	0	0	0	0
ENSG00000215568	0	0	0	0	0	0	0	0
ENSG00000215571	0	2	3	0	0	0	0	0
ENSG00000215572	0	0	0	0	0	0	0	0
ENSG00000215580	0	0	0	0	0	0	0	0
ENSG00000215583	0	0	0	0	0	0	0	0
ENSG00000215586	1	0	0	0	0	0	0	0
ENSG00000215589	0	0	0	0	0	0	0	0
ENSG00000215595	4	0	0	0	0	0	0	0
ENSG00000215601	0	0	0	0	0	0	0	0
ENSG00000215603	0	0	0	0	0	0	0	0
ENSG00000215604	0	0	0	0	0	0	0	0
ENSG00000215606	0	0	0	0	0	0	0	0
ENSG00000215612	17	1	0	3	0	20	6	0
ENSG00000215630	5	0	0	0	0	0	0	0
ENSG00000215644	0	0	0	0	0	0	0	0
ENSG00000215692	0	0	0	0	0	0	0	0
ENSG00000215695	0	0	0	0	0	0	0	0
ENSG00000215704	0	0	0	0	0	0	0	0
ENSG00000215712	328	103	0	15	2	9	19	0
ENSG00000215717	469	15	18	2	4	0	2	0
ENSG00000215720	0	0	0	0	0	0	0	0
ENSG00000215734	0	0	0	0	0	0	0	0
ENSG00000215760	0	0	0	0	0	0	0	0
ENSG00000215765	0	0	0	0	0	0	0	0
ENSG00000215769	21	0	0	0	0	0	0	0
ENSG00000215771	0	0	0	0	0	0	0	0
ENSG00000215784	31	0	1	6	0	0	0	0
ENSG00000215785	0	0	0	0	0	0	0	0
ENSG00000215788	5	0	0	0	0	0	0	0
ENSG00000215790	94	5	0	0	0	0	0	0
ENSG00000215795	0	0	0	0	0	0	0	0
ENSG00000215796	0	0	0	0	0	0	0	0
ENSG00000215800	0	0	0	0	0	0	0	0
ENSG00000215802	0	0	0	0	0	0	0	0
ENSG00000215805	0	0	0	0	0	0	0	0
ENSG00000215807	0	0	0	0	0	0	0	0
ENSG00000215808	0	0	0	0	0	0	0	0
ENSG00000215811	0	0	0	0	0	0	0	0
ENSG00000215812	0	0	0	0	0	0	0	0
ENSG00000215817	44	1	0	0	2	1	0	0
ENSG00000215819	0	0	0	0	0	0	0	0
ENSG00000215833	2	0	0	0	0	0	0	0
ENSG00000215834	0	0	0	0	0	0	0	0
ENSG00000215835	4	0	0	5	1	0	1	0
ENSG00000215837	0	0	0	0	0	0	0	0
ENSG00000215838	1	0	0	0	0	0	0	0
ENSG00000215840	1	0	0	0	0	0	0	0
ENSG00000215841	0	0	0	0	0	0	0	0
ENSG00000215845	0	0	0	0	0	0	0	0
ENSG00000215846	0	0	0	0	0	0	0	0
ENSG00000215853	0	0	0	0	0	0	0	0
ENSG00000215859	10	4	0	0	0	0	0	0
ENSG00000215861	0	0	0	0	0	0	0	0
ENSG00000215864	0	0	0	0	0	0	0	0
ENSG00000215866	0	0	0	0	0	0	0	0
ENSG00000215867	0	0	0	0	0	0	0	0
ENSG00000215869	0	0	0	0	0	0	0	0
ENSG00000215871	0	0	0	0	0	0	0	0
ENSG00000215873	0	0	0	0	0	0	0	0
ENSG00000215874	0	0	0	0	0	0	0	0
ENSG00000215875	0	0	0	0	0	0	0	0
ENSG00000215878	6	0	0	0	0	0	0	0
ENSG00000215881	0	0	0	0	0	0	0	0
ENSG00000215883	614	144	0	0	27	0	2	0
ENSG00000215887	0	0	0	0	0	0	0	0
ENSG00000215893	0	0	0	0	0	0	0	0
ENSG00000215895	1	1	0	0	0	0	0	0
ENSG00000215899	1	0	0	0	0	0	0	0
ENSG00000215900	0	0	0	0	0	0	0	0
ENSG00000215905	0	0	0	0	0	0	0	0
ENSG00000215906	0	0	0	0	0	0	0	0
ENSG00000215908	503	770	16	5	6	14	15	0
ENSG00000215909	0	0	0	0	0	0	0	0
ENSG00000215910	0	0	0	0	0	0	0	0
ENSG00000215912	5	0	0	0	0	0	0	0
ENSG00000215914	0	0	0	0	0	0	0	0
ENSG00000215915	0	0	0	0	0	0	0	0
ENSG00000215930	0	0	0	0	0	0	0	0
ENSG00000215938	0	0	0	0	0	0	0	0
ENSG00000215939	0	0	0	0	0	0	0	0
ENSG00000215943	0	0	0	0	0	0	0	0
ENSG00000215952	0	0	0	0	0	0	0	0
ENSG00000215957	0	0	0	0	0	0	0	0
ENSG00000215961	0	0	0	0	0	0	0	0
ENSG00000215966	0	0	0	0	0	0	0	0
ENSG00000215973	0	0	0	0	0	0	0	0
ENSG00000215991	0	0	0	0	0	0	0	0
ENSG00000216001	0	0	0	0	0	0	0	0
ENSG00000216005	0	0	0	0	0	0	0	0
ENSG00000216009	0	0	0	0	0	0	0	0
ENSG00000216031	0	0	0	0	0	0	0	0
ENSG00000216035	0	0	0	0	0	0	0	0
ENSG00000216056	0	0	0	0	0	0	0	0
ENSG00000216058	0	0	0	0	0	0	0	0
ENSG00000216060	0	0	0	0	0	0	0	0
ENSG00000216064	0	0	0	0	0	0	0	0
ENSG00000216069	0	0	0	0	0	0	0	0
ENSG00000216075	0	0	0	0	0	0	0	0
ENSG00000216077	0	0	0	0	0	0	0	0
ENSG00000216098	0	0	0	0	0	0	0	0
ENSG00000216099	0	0	0	0	0	0	0	0
ENSG00000216101	0	0	0	0	0	0	0	0
ENSG00000216135	0	0	0	0	0	0	0	0
ENSG00000216141	0	0	0	0	0	0	0	0
ENSG00000216171	0	0	0	0	0	0	0	0
ENSG00000216179	0	0	0	0	0	0	0	0
ENSG00000216191	0	0	0	0	0	0	0	0
ENSG00000216192	0	0	0	0	0	0	0	0
ENSG00000216195	0	0	0	0	0	0	0	0
ENSG00000216265	0	0	0	0	0	0	0	0
ENSG00000216285	10	0	0	0	0	0	0	0
ENSG00000216306	0	0	0	0	0	0	0	0
ENSG00000216307	0	0	0	0	0	0	0	0
ENSG00000216316	0	0	0	0	0	0	0	0
ENSG00000216324	0	0	0	0	0	0	0	0
ENSG00000216331	0	0	0	0	0	0	0	0
ENSG00000216347	0	0	0	0	0	0	0	0
ENSG00000216352	0	0	0	0	0	0	0	0
ENSG00000216359	0	0	0	0	0	0	0	0
ENSG00000216360	0	0	0	0	0	0	0	0
ENSG00000216364	0	0	0	0	0	0	0	0
ENSG00000216365	0	0	0	0	0	0	0	0
ENSG00000216368	0	0	0	0	0	0	0	0
ENSG00000216378	0	0	0	0	0	0	0	1
ENSG00000216412	1	0	0	0	0	0	0	0
ENSG00000216425	0	0	0	0	0	0	0	0
ENSG00000216436	0	0	0	0	0	0	0	0
ENSG00000216439	0	0	0	0	0	0	0	0
ENSG00000216444	0	0	0	0	0	0	0	0
ENSG00000216471	2	0	0	0	0	0	0	0
ENSG00000216475	0	0	0	0	0	0	0	0
ENSG00000216480	0	0	0	0	0	0	0	0
ENSG00000216490	0	0	0	0	0	0	0	0
ENSG00000216516	0	0	0	0	0	0	0	0
ENSG00000216518	0	0	0	0	0	0	0	0
ENSG00000216519	0	0	0	0	0	0	0	0
ENSG00000216523	0	0	0	0	0	0	0	0
ENSG00000216548	0	0	0	0	0	0	0	0
ENSG00000216560	0	0	0	0	0	0	0	0
ENSG00000216588	0	0	0	0	0	0	0	0
ENSG00000216613	1	0	0	0	0	0	0	0
ENSG00000216616	0	0	0	0	0	0	0	0
ENSG00000216621	0	0	0	0	0	0	0	0
ENSG00000216624	0	0	0	0	0	0	0	0
ENSG00000216629	0	0	0	0	0	0	0	0
ENSG00000216636	0	0	0	0	0	0	0	0
ENSG00000216639	0	0	0	0	0	0	0	0
ENSG00000216642	0	0	0	0	0	0	0	0
ENSG00000216649	0	0	0	0	0	0	0	0
ENSG00000216657	4	1	0	0	0	0	0	0
ENSG00000216663	0	0	0	0	0	0	0	0
ENSG00000216671	0	0	0	0	0	0	0	0
ENSG00000216676	0	0	0	0	0	0	0	0
ENSG00000216687	0	0	0	0	0	0	0	0
ENSG00000216708	0	0	0	0	0	0	0	0
ENSG00000216710	0	0	0	0	0	0	0	0
ENSG00000216713	0	0	0	0	0	0	0	0
ENSG00000216718	0	0	0	0	0	0	0	0
ENSG00000216721	0	0	0	0	0	0	0	0
ENSG00000216723	0	0	0	0	0	0	0	0
ENSG00000216740	0	0	0	0	0	0	0	0
ENSG00000216753	0	0	0	0	0	0	0	0
ENSG00000216754	0	0	0	0	0	0	0	0
ENSG00000216762	0	0	0	0	0	0	0	0
ENSG00000216775	85	32	0	6	0	0	0	0
ENSG00000216777	0	0	0	0	0	0	0	0
ENSG00000216781	0	0	0	0	0	0	0	0
ENSG00000216802	0	0	0	0	0	0	0	0
ENSG00000216809	17	0	0	0	0	0	0	0
ENSG00000216811	0	0	0	0	0	0	0	0
ENSG00000216813	0	0	0	0	0	0	0	0
ENSG00000216817	0	0	0	0	0	0	0	0
ENSG00000216819	0	3	0	0	0	0	0	0
ENSG00000216824	0	0	0	0	0	0	0	0
ENSG00000216829	0	0	0	0	0	0	0	0
ENSG00000216835	0	0	0	0	0	0	0	0
ENSG00000216844	0	0	0	0	0	0	0	0
ENSG00000216853	0	0	0	0	0	0	0	0
ENSG00000216854	0	0	0	0	0	2	5	1
ENSG00000216859	0	0	0	0	0	0	0	0
ENSG00000216863	2	0	0	0	0	0	0	0
ENSG00000216866	28	10	0	1	9	17	4	1
ENSG00000216867	4	0	0	0	0	0	0	0
ENSG00000216895	38	0	0	8	0	0	3	0
ENSG00000216901	0	0	0	0	0	0	0	0
ENSG00000216902	0	0	0	0	0	0	0	0
ENSG00000216904	0	0	0	0	0	0	0	0
ENSG00000216906	5	0	0	0	0	0	0	0
ENSG00000216913	0	0	0	0	0	0	0	0
ENSG00000216915	0	0	0	0	0	0	0	0
ENSG00000216917	0	0	0	0	0	0	0	0
ENSG00000216921	0	0	0	0	0	0	0	0
ENSG00000216937	70	10	0	6	0	0	0	0
ENSG00000216938	0	0	0	0	0	0	0	0
ENSG00000216966	0	0	0	0	0	0	0	0
ENSG00000216977	0	0	0	0	0	0	0	0
ENSG00000216990	1	0	0	0	0	0	0	0
ENSG00000216998	0	0	0	0	0	0	0	0
ENSG00000217004	0	0	0	0	0	0	0	0
ENSG00000217026	0	0	6	0	0	0	3	10
ENSG00000217027	0	0	0	0	0	0	2	0
ENSG00000217030	0	0	0	0	0	0	0	0
ENSG00000217041	0	0	0	0	0	0	0	0
ENSG00000217044	0	0	0	0	0	0	0	0
ENSG00000217060	0	0	0	0	0	0	0	0
ENSG00000217067	0	0	0	0	0	0	0	0
ENSG00000217078	0	0	0	0	0	0	0	0
ENSG00000217083	0	0	0	0	0	0	0	0
ENSG00000217085	0	0	0	0	0	0	0	0
ENSG00000217089	0	0	0	0	0	0	0	0
ENSG00000217094	4	3	0	1	0	0	0	0
ENSG00000217120	0	0	0	0	0	0	0	0
ENSG00000217128	505	36	0	26	12	38	0	5
ENSG00000217130	0	0	0	0	0	0	0	0
ENSG00000217135	0	0	0	0	0	0	0	0
ENSG00000217139	0	0	0	0	0	0	0	0
ENSG00000217159	0	0	0	0	0	0	0	0
ENSG00000217160	0	0	0	0	0	0	0	0
ENSG00000217165	53	0	0	0	0	1	0	0
ENSG00000217169	0	0	0	0	0	0	0	0
ENSG00000217178	0	0	0	0	0	0	0	0
ENSG00000217179	0	0	0	0	0	0	0	0
ENSG00000217181	0	0	0	0	0	0	0	0
ENSG00000217195	0	0	0	0	0	0	0	0
ENSG00000217227	0	0	0	0	0	0	0	0
ENSG00000217228	0	0	0	0	0	0	0	0
ENSG00000217231	0	0	0	0	0	0	0	0
ENSG00000217236	140	0	4	10	18	0	0	0
ENSG00000217239	0	3	0	0	0	0	0	0
ENSG00000217241	28	122	0	0	0	0	0	0
ENSG00000217261	0	0	0	0	0	0	0	0
ENSG00000217268	0	0	0	0	0	0	0	0
ENSG00000217272	0	0	0	0	0	0	0	0
ENSG00000217275	0	0	0	0	0	0	0	0
ENSG00000217289	0	0	0	0	0	0	0	0
ENSG00000217314	0	0	0	0	0	0	0	0
ENSG00000217315	0	0	0	0	0	0	0	0
ENSG00000217325	11	1	0	0	0	0	0	0
ENSG00000217327	0	0	0	0	0	0	0	0
ENSG00000217330	0	0	0	0	0	0	0	0
ENSG00000217331	0	0	0	0	0	0	0	0
ENSG00000217334	1	0	0	0	0	0	0	0
ENSG00000217372	0	0	0	0	0	0	0	0
ENSG00000217377	0	0	0	0	0	0	0	0
ENSG00000217379	0	0	0	0	0	0	0	0
ENSG00000217385	1	2	0	0	1	0	0	0
ENSG00000217404	0	0	0	0	0	0	0	0
ENSG00000217408	0	0	0	0	0	0	0	0
ENSG00000217414	5	0	0	0	0	0	10	0
ENSG00000217416	0	0	0	0	0	0	6	0
ENSG00000217442	0	0	0	0	0	0	0	0
ENSG00000217447	0	0	0	0	0	0	0	0
ENSG00000217455	0	0	0	0	0	0	0	0
ENSG00000217477	0	0	0	0	0	0	0	0
ENSG00000217482	0	0	0	0	0	0	0	0
ENSG00000217483	0	0	0	0	0	0	0	0
ENSG00000217488	0	0	0	0	0	0	0	0
ENSG00000217495	2	0	0	0	0	0	0	0
ENSG00000217512	0	0	0	0	0	0	0	0
ENSG00000217514	0	0	0	0	0	0	0	0
ENSG00000217527	0	0	0	0	0	0	0	0
ENSG00000217539	0	0	0	0	0	0	0	0
ENSG00000217555	492	66	0	25	0	3	0	9
ENSG00000217557	0	0	0	0	0	0	0	0
ENSG00000217566	0	0	0	0	0	0	0	0
ENSG00000217576	0	0	0	0	0	0	0	0
ENSG00000217585	0	0	0	0	0	0	0	0
ENSG00000217612	0	0	0	0	0	0	0	0
ENSG00000217624	10	4	0	0	5	0	0	0
ENSG00000217631	0	0	0	0	0	0	0	0
ENSG00000217643	0	0	0	0	0	0	0	0
ENSG00000217644	0	0	0	0	0	0	0	0
ENSG00000217646	0	0	0	0	0	0	0	0
ENSG00000217648	4	0	0	0	0	0	0	0
ENSG00000217653	0	0	0	0	0	0	0	0
ENSG00000217680	0	0	0	0	0	0	0	0
ENSG00000217684	0	0	0	0	0	0	0	0
ENSG00000217686	0	0	0	0	0	0	0	0
ENSG00000217702	0	0	0	0	0	0	0	0
ENSG00000217707	0	0	0	0	0	0	0	0
ENSG00000217716	0	0	0	0	0	0	0	0
ENSG00000217718	0	0	0	0	0	0	0	0
ENSG00000217733	0	0	0	4	0	0	0	0
ENSG00000217746	0	0	0	0	0	0	0	0
ENSG00000217767	0	0	0	0	0	0	0	0
ENSG00000217769	6	0	0	0	0	0	0	0
ENSG00000217770	0	0	0	0	0	0	0	0
ENSG00000217776	0	0	0	0	0	0	0	0
ENSG00000217783	0	0	0	0	0	0	0	0
ENSG00000217786	0	0	0	0	0	0	0	0
ENSG00000217791	0	0	0	0	0	0	0	0
ENSG00000217801	3	0	0	0	0	0	0	0
ENSG00000217805	0	0	0	0	0	0	0	0
ENSG00000217809	0	0	0	0	0	0	0	0
ENSG00000217811	0	0	0	0	0	0	0	0
ENSG00000217824	0	0	0	0	0	0	0	0
ENSG00000217825	0	0	0	0	0	0	0	0
ENSG00000217835	2	0	0	0	0	0	0	0
ENSG00000217862	0	0	0	0	0	0	0	0
ENSG00000217874	0	0	0	0	0	0	0	0
ENSG00000217878	0	0	0	0	0	0	0	0
ENSG00000217889	0	0	0	0	0	0	0	0
ENSG00000217896	0	0	0	0	0	0	0	0
ENSG00000217897	0	0	0	0	0	0	0	0
ENSG00000217929	0	0	0	0	0	0	0	0
ENSG00000217930	282	9	0	1	19	11	0	0
ENSG00000217950	0	0	0	0	0	0	0	0
ENSG00000218014	0	0	0	0	0	0	0	0
ENSG00000218016	0	0	0	0	0	0	0	0
ENSG00000218018	0	0	0	0	0	0	0	0
ENSG00000218020	0	0	0	0	0	0	0	0
ENSG00000218027	0	0	0	0	0	0	0	0
ENSG00000218029	0	0	0	0	0	0	0	0
ENSG00000218048	0	0	0	0	0	0	0	0
ENSG00000218049	0	0	0	0	0	0	0	0
ENSG00000218052	0	0	0	0	0	0	0	0
ENSG00000218069	11	0	0	0	0	0	0	0
ENSG00000218073	0	0	0	0	0	0	0	0
ENSG00000218089	0	0	0	0	0	0	0	0
ENSG00000218107	0	0	0	0	0	0	0	0
ENSG00000218109	0	0	0	0	0	0	0	0
ENSG00000218125	0	0	0	0	0	0	0	0
ENSG00000218143	0	0	0	0	0	0	0	0
ENSG00000218153	0	0	0	0	0	0	0	0
ENSG00000218173	0	0	0	0	0	0	0	0
ENSG00000218175	95	13	17	12	34	28	23	25
ENSG00000218180	0	0	0	0	0	0	0	0
ENSG00000218186	0	0	0	0	0	0	0	0
ENSG00000218187	0	0	0	0	0	0	0	0
ENSG00000218189	0	0	0	0	0	0	0	0
ENSG00000218194	0	0	0	0	0	0	0	0
ENSG00000218198	0	0	0	0	0	0	0	0
ENSG00000218208	13	13	0	4	5	0	3	16
ENSG00000218213	0	0	0	0	0	0	0	0
ENSG00000218226	652	73	0	0	2	0	0	0
ENSG00000218227	0	0	0	0	0	0	0	0
ENSG00000218233	11	0	0	0	0	0	0	0
ENSG00000218261	0	0	0	0	0	0	0	0
ENSG00000218265	0	0	0	0	0	0	0	0
ENSG00000218274	0	0	0	0	0	0	0	0
ENSG00000218281	0	0	0	0	0	0	0	0
ENSG00000218283	626	401	5	5	2	7	3	9
ENSG00000218300	0	0	0	0	0	0	0	0
ENSG00000218305	2	1	0	0	0	0	0	0
ENSG00000218313	0	0	0	0	0	0	0	0
ENSG00000218336	503	106	0	0	7	0	7	0
ENSG00000218337	0	0	0	0	0	0	0	0
ENSG00000218347	0	0	0	0	0	0	0	0
ENSG00000218350	0	0	0	0	0	0	0	0
ENSG00000218351	0	0	0	0	0	0	0	0
ENSG00000218357	0	0	0	0	0	0	0	0
ENSG00000218358	2	0	0	0	0	0	0	0
ENSG00000218359	0	0	0	0	0	0	0	0
ENSG00000218363	0	0	0	0	0	0	0	0
ENSG00000218410	0	0	0	0	0	0	0	0
ENSG00000218416	0	0	0	0	0	0	0	0
ENSG00000218418	16	0	0	0	0	0	0	0
ENSG00000218424	0	0	0	0	0	0	0	0
ENSG00000218426	60	18	4	6	23	19	17	0
ENSG00000218428	0	0	0	0	0	0	0	0
ENSG00000218454	0	0	0	0	0	0	0	0
ENSG00000218459	0	0	0	0	0	0	0	0
ENSG00000218472	0	0	0	0	0	0	0	0
ENSG00000218475	0	0	0	0	0	0	0	0
ENSG00000218476	0	0	0	0	0	0	0	0
ENSG00000218483	0	0	0	0	0	0	0	0
ENSG00000218490	0	0	0	0	0	0	0	0
ENSG00000218499	0	0	0	0	0	0	0	0
ENSG00000218502	4	0	0	0	0	0	0	0
ENSG00000218510	44	2	0	13	0	0	0	0
ENSG00000218512	0	0	0	0	0	0	0	0
ENSG00000218520	0	0	0	0	0	0	0	0
ENSG00000218521	0	0	0	0	0	0	0	0
ENSG00000218536	0	0	0	0	0	0	0	0
ENSG00000218537	3	0	0	0	0	0	0	0
ENSG00000218549	0	0	0	0	0	0	0	0
ENSG00000218561	0	0	0	0	0	0	0	0
ENSG00000218565	0	0	0	0	0	0	0	0
ENSG00000218574	0	0	0	1	0	0	0	0
ENSG00000218577	0	0	0	0	0	0	0	0
ENSG00000218582	0	0	0	0	0	1	0	0
ENSG00000218586	4	0	0	0	0	0	0	0
ENSG00000218596	0	0	0	0	0	0	2	0
ENSG00000218617	0	0	0	0	0	0	0	0
ENSG00000218631	0	0	0	0	0	0	0	0
ENSG00000218632	0	0	0	0	0	0	0	0
ENSG00000218643	0	0	0	0	0	0	0	0
ENSG00000218672	0	0	0	0	0	0	0	0
ENSG00000218676	3	1	0	0	0	0	0	0
ENSG00000218682	0	0	0	0	0	0	0	0
ENSG00000218689	0	0	0	0	0	0	0	0
ENSG00000218690	0	0	0	0	0	0	0	0
ENSG00000218698	0	0	0	0	0	0	0	0
ENSG00000218713	0	0	0	0	0	0	0	0
ENSG00000218716	0	0	0	0	0	0	0	0
ENSG00000218725	0	0	0	0	0	0	0	0
ENSG00000218728	0	0	0	0	0	0	0	0
ENSG00000218730	0	0	0	0	0	0	0	0
ENSG00000218732	0	0	0	0	0	0	0	0
ENSG00000218739	257	4	5	2	28	0	15	25
ENSG00000218748	4	0	0	0	0	0	0	0
ENSG00000218749	0	0	0	0	0	0	0	0
ENSG00000218754	0	0	0	0	0	0	0	0
ENSG00000218757	3	0	0	0	0	0	0	0
ENSG00000218766	3	0	0	0	0	0	0	0
ENSG00000218772	0	0	0	0	0	0	0	0
ENSG00000218776	0	0	0	0	0	0	0	0
ENSG00000218792	0	0	0	0	0	0	0	0
ENSG00000218793	0	0	0	0	0	0	0	0
ENSG00000218803	0	0	0	0	0	0	0	0
ENSG00000218806	0	0	0	0	0	0	0	0
ENSG00000218809	0	0	0	0	0	0	0	0
ENSG00000218813	0	0	0	0	0	0	0	0
ENSG00000218819	0	0	0	0	0	0	0	0
ENSG00000218823	8	0	0	0	0	0	0	0
ENSG00000218834	0	0	0	0	0	0	0	0
ENSG00000218839	0	0	0	0	0	0	0	0
ENSG00000218857	0	0	0	0	0	0	0	0
ENSG00000218868	0	0	0	0	0	0	0	0
ENSG00000218870	0	0	0	0	0	0	0	0
ENSG00000218872	0	0	0	0	0	0	0	0
ENSG00000218890	0	0	1	0	0	0	0	0
ENSG00000218891	44	1	7	17	8	5	8	0
ENSG00000218893	0	0	0	0	0	0	0	0
ENSG00000218896	0	0	0	0	0	0	0	0
ENSG00000218902	1	0	0	0	0	0	0	0
ENSG00000218965	0	0	0	0	0	0	0	0
ENSG00000218976	0	0	0	0	0	0	0	0
ENSG00000218980	0	0	0	0	0	0	0	0
ENSG00000218986	0	0	0	0	0	0	0	0
ENSG00000218991	0	0	0	0	0	0	0	0
ENSG00000218996	0	0	0	0	0	0	0	0
ENSG00000219023	0	0	0	0	0	0	0	0
ENSG00000219027	3	0	0	0	0	0	0	0
ENSG00000219039	1	0	0	0	0	0	0	0
ENSG00000219061	0	0	0	0	0	0	0	0
ENSG00000219073	0	0	0	0	0	0	0	0
ENSG00000219074	0	0	0	0	0	0	0	0
ENSG00000219085	6	2	0	0	0	0	0	0
ENSG00000219087	0	0	0	0	0	0	0	0
ENSG00000219088	0	0	0	0	0	0	0	0
ENSG00000219095	0	0	0	0	0	0	0	0
ENSG00000219102	35	26	0	0	0	0	0	0
ENSG00000219133	1	0	0	0	0	0	0	0
ENSG00000219135	0	0	0	0	0	0	0	0
ENSG00000219139	0	0	0	0	0	0	0	0
ENSG00000219146	0	0	0	0	0	0	0	0
ENSG00000219149	0	0	0	0	0	0	0	0
ENSG00000219150	0	0	0	0	0	0	0	0
ENSG00000219159	0	0	0	0	0	0	0	0
ENSG00000219163	3	0	0	0	0	0	1	0
ENSG00000219186	0	0	0	0	0	0	0	0
ENSG00000219188	0	0	0	0	0	0	0	0
ENSG00000219190	0	0	0	0	0	0	0	0
ENSG00000219200	330	12	2	68	4	9	2	5
ENSG00000219201	48	10	1	19	6	0	8	0
ENSG00000219222	0	0	0	0	0	0	0	0
ENSG00000219240	0	0	0	0	0	0	0	0
